0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.711206498584684210e-01,2.384517338673813214e+00,-1.643023120930944270e-01,1.965070312633292460e+00,9.622069698036693097e+00,-3.762673097360776708e+00
3.406874019148026900e+00,5.858663122492849595e+00,3.580613544189861219e+00,5.325283651015334740e+00,1.411880598799992015e+01,6.708400595408257061e-01
-9.067148447449564497e-01,1.365674225165847133e+00,2.316921599700255463e+00,-9.787485407042042507e-01,1.072936333134808962e+01,-4.085971174483734814e+00
-7.441607578831993308e+00,-7.474550419657515654e+00,-6.456334108354845114e+00,-7.534653963075774286e+00,-8.538927541499541363e+00,-9.094595101646405055e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.892838565497473979e+00,-7.330996450095840444e+00,-6.246065969388792105e+00,-7.319820341508813222e+00,-8.090973996162091453e+00,-7.312786360676174269e+00
-5.506205940036770663e+00,-5.721753335568796395e+00,-2.660645589589409887e+00,-5.694861049470261172e+00,-7.446116452412748998e+00,-5.824003643080723158e+00
8.067591534305854850e+00,-3.767459021213798831e+00,-3.870289126843392769e+00,-3.911074308417689327e+00,-4.544056084862281963e+00,-5.532353285028769996e+00
1.128380854722403015e+00,-6.175211560278468070e+00,-6.180216083836571173e+00,-6.209943930736713469e+00,-7.518736877468370494e+00,-8.388191476825483051e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.086506502810438146e+00,-6.091607709718689811e+00,-5.900981604256437585e+00,-5.970884507204200276e+00,-7.503338304656058888e+00,-7.502350837947665774e+00
-3.537945107296580627e+00,-6.528985241118248517e+00,-6.567921469458118722e+00,-6.570047774295146858e+00,-7.521165095278507629e+00,-8.176036992318589824e+00
-3.299231386925960852e+00,-4.959011449903201196e+00,-4.496565617692045436e+00,-4.842558275437069071e+00,-5.594287824123963304e+00,-6.454429698760467460e+00
-2.976678965760776396e+00,-6.453040968950519485e+00,-6.383587114503001203e+00,-6.469737547929938160e+00,-7.530747041662095853e+00,-7.560085706719085863e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.693653146767407236e+01,1.693805041766325914e+01,1.227766379220537019e+01,1.624666663249024978e+01,9.171977072938261699e+00,1.999999999999998579e+01
1.072936333135031006e+01,3.564943175839725864e+00,-7.035350003554521336e-01,1.246951765608883100e+00,-1.987486626534773482e+00,3.524106024879046117e+00
1.527152119999992763e+01,4.468254605098460175e+00,2.637411395990219010e-03,8.332404034669085746e+00,5.615444226167563002e-01,7.110511230227859691e+00
1.184784174883855634e+01,2.751112773461798611e+00,-1.276130790588557051e+00,-1.498872632996006704e+00,-2.630630158192957424e+00,1.407117299692326018e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.308887173432371043e+00,-4.462981122160540437e+00,-4.417312872006239566e+00,6.828482691597230314e+00,-7.144829948621213234e+00,-5.308151068920761162e+00
-1.153606989617003364e+00,-2.483537287160664242e+00,-2.476021300077236198e+00,1.190246295540183041e+01,-3.803551302440489668e+00,-2.469514525114880676e+00
-3.547131544167598793e+00,-4.133461479487194445e+00,-4.197219062366032816e+00,9.099853361207076219e+00,-6.578052546532228817e+00,-4.476825396442271732e+00
-2.131429385788277564e+00,-7.301835702452943444e+00,-7.277861086383444977e+00,-7.313033374485021554e+00,-9.756629878848396942e+00,-7.894343209358931190e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.051481508482825289e+00,-7.066857901982745993e+00,-6.981772084201065987e+00,-6.987943963547879278e+00,-9.502993815170615477e+00,-7.223364068706819907e+00
2.890708242574007159e+00,-5.594397200540637272e+00,-5.526721630107020111e+00,-5.544396795073260442e+00,-6.782215059675306357e+00,-7.342340128959690126e+00
-3.027519614037168960e+00,-4.147473896968053353e+00,-3.971588076823649338e+00,1.413434527226266058e+00,-4.871661601398558084e+00,-4.447751500913033063e+00
-1.268925276376386080e+00,-6.289504581777284997e+00,-6.280349887250020302e+00,-6.277601144026772495e+00,-8.385147774761263051e+00,-8.156342785204543588e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.235598237108543440e+00,-6.007587715191633926e+00,-6.045772756421536442e+00,-6.017966462883123313e+00,-7.970944035302974129e+00,-6.283311716795639157e+00
-2.701396457721786937e-01,-6.367642410068613756e+00,-6.462082749079233857e+00,-6.479192214403939332e+00,-7.587615605521037310e+00,-8.413379224928764444e+00
6.301530118777476375e-01,-4.797815854593146412e+00,-4.682108675783173801e+00,-4.732916515532217261e+00,-6.509423457501466004e+00,-5.993604864647180008e+00
5.050311981148738472e-01,-6.236028166744562284e+00,-6.289127827620631273e+00,-6.241288831454595787e+00,-8.293935954458341087e+00,-7.521972849122235516e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282262202229329295e+00,-1.000000000000000056e-01,-1.000000000000000056e-01,1.732494200939702722e+01,-6.735551141221748361e-01,-1.899999999999999911e+00
5.307661875640993898e+00,-2.574259780555255617e+00,-2.590352397577300625e+00,-2.546625208452102829e+00,-3.727771183887355289e+00,-4.637167316775904879e+00
-1.092205965494848385e+00,-8.603989625541654807e-01,-1.124460774891957060e+00,5.891414759932922962e+00,-3.714341665254004887e+00,-1.909899999999999931e+00
7.697554923057914777e+00,-2.360718406671346248e+00,-2.215857778526793442e+00,-9.451226065199445081e-01,-4.321782751143941503e+00,-2.889463322131460732e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.602093531312842156e-01,-7.046903144086272164e+00,-6.998552308560737956e+00,-7.009730780212835910e+00,-8.416705088381757349e+00,-8.759794837149398106e+00
2.971664150354802469e+00,-4.920277044469052896e+00,-4.875320273413824346e+00,-4.823507325639193155e+00,-5.536805973286488936e+00,-4.798355584734843582e+00
-2.054497275239215881e+00,-6.690269784901454742e+00,-6.678119971063567917e+00,-6.706466428538416125e+00,-8.488014285349084531e+00,-7.948862455322217357e+00
-4.788963291560731861e+00,-4.868299760769035700e+00,5.934771893548338006e+00,-4.016754376095877710e+00,-6.632774147684087573e+00,-5.610321872115576980e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.541644599628998691e+00,-4.685794020876572930e+00,5.495130367999818688e+00,-4.684100609372908508e+00,-7.974432265381937057e+00,-6.100362367980958211e+00
-8.873390534172473920e-01,-2.943056118752815031e+00,9.051842026790351881e+00,-2.055163224388668386e+00,-4.679747092898032257e+00,-3.828150998012740835e+00
2.617703565570185908e+00,-4.583312091654043741e+00,-5.041028404970004928e+00,-5.064605019153264998e+00,-7.018879289484151407e+00,-5.639907249029122660e+00
-3.065689663483385896e+00,-7.546025557663490702e+00,-7.270992690182166207e+00,-7.587731872758705087e+00,-1.019329102852565860e+01,-1.012208125895849875e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.624372048986473249e-01,-7.321826423335545009e+00,-7.283235519962730109e+00,-7.343445088982889501e+00,-9.528780813071177747e+00,-8.991045211261802450e+00
-4.825457016323228210e+00,-5.717798092326367154e+00,-2.229789823717474473e+00,-5.669022846997161302e+00,-7.487291403506356247e+00,-8.374237870289125141e+00
-3.955864891989306020e+00,-3.969463881998021026e+00,2.540526317397481471e+00,-4.021233211052039458e+00,-4.736517652074833329e+00,-5.428947162468529264e+00
-4.874927390863263987e+00,-5.345186100255735262e+00,9.046084980051016800e-02,-5.358447449053972633e+00,-6.445456230351714666e+00,-7.070260045360123868e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101389395901742496e+01,-1.158049856451227599e+00,-1.800077648556760890e+00,-7.379723195290672777e-01,-2.777821447482727191e+00,-3.731909693257158711e+00
-3.256102909000000434e-01,-2.997001000000000248e-01,1.536802478020960372e+00,-3.904022800000000459e-01,-1.909899999999999931e+00,-1.000000000000000000e+00
9.114434502509258351e+00,-1.907304560004340122e+00,-1.778553359339149376e+00,-1.615026339535330813e+00,-2.903650354483711116e+00,-1.956506936030379951e+00
-9.863783760770593600e-01,-9.553045468141654339e-01,-9.143470592109066430e-01,-9.472699698492657028e-01,-1.000000000000000000e+00,-1.899999999999999911e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.034354697840214499e+00,-7.119642324202114736e+00,-7.253358221801808448e+00,-7.055822092063166018e+00,-9.991848785037820591e+00,-8.276613890613639057e+00
7.387620803146534021e-01,-5.076854894832568910e+00,-5.199958552432911496e+00,-4.490985920215404548e+00,-8.005479328902755043e+00,-5.646423000713483908e+00
-2.008729258941397422e+00,-6.853928774797064527e+00,-6.922452003842370694e+00,-6.863968404914154497e+00,-7.616595704412701728e+00,-7.510489112690237334e+00
8.592283329107982537e-01,1.602939788958612333e+00,8.525848998574929283e+00,-3.450333416842421119e+00,-3.673575633507108140e+00,-4.404393153938911176e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.241789677650859014e-01,5.806000672282948250e-01,8.525848983700422323e+00,-4.105683374185130852e+00,-5.668066272332842992e+00,-4.210383416595496975e+00
6.328534953187960888e-01,3.837934723857854724e+00,1.184784174879516527e+01,-4.789966573062615085e-01,-3.198478039263079609e+00,-3.016329421486116047e+00
2.246363179615078476e+00,-5.241426266298707226e+00,-5.247178037256193583e+00,-5.179837688753346825e+00,-6.686031585419617507e+00,-5.633378872284115602e+00
-4.757269148582394247e-01,-7.717554363210757273e+00,-7.764194720879182832e+00,-7.739202558755247097e+00,-8.622065751280954871e+00,-8.824795235365209933e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.178055571453201278e+00,-6.739789360259023532e+00,-7.476115802039830172e+00,-6.991183435592505546e+00,-8.984698803475888340e+00,-8.710603583603290900e+00
4.728229862481410528e+00,-4.944856993516926202e+00,-5.377962850510179749e+00,-5.461589338321877207e+00,-6.906616457421892008e+00,-7.437389059574166517e+00
7.857219186362772056e+00,-3.256459703115976101e+00,-3.815196619723714822e+00,-3.794613518372354388e+00,-4.595728117603472107e+00,-4.110382898803711882e+00
5.791907102732466228e+00,-5.164734308019730769e+00,-5.166525053256100009e+00,-4.933628106549196701e+00,-6.661906804231804813e+00,-5.736174947773314159e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.184784174883835206e+01,2.676651972061100171e+00,2.152502325783199222e+00,2.349672907547293743e+00,-1.248306269517494460e+00,-1.088327534502053329e+00
-1.999000000000000221e-01,1.056586043789332408e+00,1.862897674255556524e+01,-2.065425368323600130e-01,-1.000000000000000000e+00,-1.899999999999999911e+00
1.184784174883833430e+01,4.300761539337041306e+00,3.437029058759928368e-01,1.211998537290356115e+00,-1.520581287718108410e+00,-1.232746165369069891e+00
1.264661735575152335e+01,-5.475942202494299416e-02,-9.652193798649231216e-01,-9.757926041584837895e-01,-2.356242617071425016e+00,-2.775434226758560108e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.302808388625099845e+00,-7.425417007781337730e+00,-7.382162203271656509e+00,-5.635269705863821699e+00,-9.123561844773524498e+00,-9.369650017227080241e+00
-1.476654415927521891e+00,-5.450840168907797434e+00,-5.421516590674944958e+00,-5.239030823474207565e+00,-7.881384836605468180e+00,-8.465004384680135274e+00
-5.351416392448240522e+00,-7.209108073860834409e+00,-7.219233585769082140e+00,-7.098603735700987905e+00,-8.192104044197403567e+00,-8.333423467282461417e+00
-9.218076546540141525e-01,4.290206759263492931e-01,2.217513781848257537e+00,-7.140821365719463021e-01,9.622069697995424775e+00,-2.642489147654882853e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.177452706340496924e+00,2.500308325065775161e+00,1.855395407434711208e-01,1.080989874995414990e-01,9.622069697992925441e+00,-3.047560100739899802e+00
4.939235443446468032e+00,7.380609168914936902e+00,7.498674601659214289e+00,6.650123830559922844e+00,1.297761792811989601e+01,-1.099223023614616990e+00
-5.334140160832536282e+00,-5.348402369717524252e+00,-5.454157860988598117e+00,-3.653533121218749624e+00,-8.109045655568936084e+00,-6.503791860774108535e+00
-7.967652321883112343e+00,-8.127552441714449571e+00,-8.122120878709633729e+00,-6.064677703687054056e+00,-8.410328128717743823e+00,-1.004436765918952368e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.672802675241015002e+00,-7.727078049937632365e+00,-7.654529928838342379e+00,-4.197439051012756828e+00,-8.940498185877899573e+00,-8.388540933737587579e+00
-5.425212445036116549e+00,-5.322920616031076690e+00,-5.432908946892843538e+00,-1.920970243413376410e+00,-7.846962126859789777e+00,-8.832066071720161560e+00
